ImagePath,Label
Pasture/Pasture_416.jpg,5
Residential/Residential_2976.jpg,7
SeaLake/SeaLake_948.jpg,9
AnnualCrop/AnnualCrop_1958.jpg,0
AnnualCrop/AnnualCrop_2027.jpg,0
PermanentCrop/PermanentCrop_227.jpg,6
Forest/Forest_2766.jpg,1
Industrial/Industrial_1693.jpg,4
HerbaceousVegetation/HerbaceousVegetation_1348.jpg,2
River/River_1727.jpg,8
SeaLake/SeaLake_2659.jpg,9
Pasture/Pasture_1143.jpg,5
River/River_1788.jpg,8
AnnualCrop/AnnualCrop_492.jpg,0
Forest/Forest_2207.jpg,1
Highway/Highway_698.jpg,3
Industrial/Industrial_161.jpg,4
AnnualCrop/AnnualCrop_259.jpg,0
PermanentCrop/PermanentCrop_984.jpg,6
PermanentCrop/PermanentCrop_473.jpg,6
Industrial/Industrial_2098.jpg,4
AnnualCrop/AnnualCrop_1986.jpg,0
Forest/Forest_2537.jpg,1
Highway/Highway_1329.jpg,3
Forest/Forest_2505.jpg,1
Pasture/Pasture_925.jpg,5
Highway/Highway_233.jpg,3
Industrial/Industrial_421.jpg,4
Residential/Residential_540.jpg,7
Forest/Forest_2248.jpg,1
Pasture/Pasture_1075.jpg,5
HerbaceousVegetation/HerbaceousVegetation_2462.jpg,2
Highway/Highway_1580.jpg,3
HerbaceousVegetation/HerbaceousVegetation_2112.jpg,2
Industrial/Industrial_689.jpg,4
Forest/Forest_1697.jpg,1
SeaLake/SeaLake_1316.jpg,9
AnnualCrop/AnnualCrop_2153.jpg,0
Highway/Highway_943.jpg,3
PermanentCrop/PermanentCrop_590.jpg,6
River/River_2066.jpg,8
AnnualCrop/AnnualCrop_1818.jpg,0
Forest/Forest_2650.jpg,1
Residential/Residential_126.jpg,7
Industrial/Industrial_2096.jpg,4
River/River_120.jpg,8
Highway/Highway_328.jpg,3
SeaLake/SeaLake_1111.jpg,9
Industrial/Industrial_2244.jpg,4
Forest/Forest_960.jpg,1
Industrial/Industrial_924.jpg,4
SeaLake/SeaLake_934.jpg,9
Residential/Residential_1704.jpg,7
HerbaceousVegetation/HerbaceousVegetation_2154.jpg,2
Residential/Residential_2212.jpg,7
River/River_225.jpg,8
PermanentCrop/PermanentCrop_1751.jpg,6
Pasture/Pasture_1778.jpg,5
Industrial/Industrial_685.jpg,4
Industrial/Industrial_1738.jpg,4
Forest/Forest_275.jpg,1
Pasture/Pasture_1531.jpg,5
Industrial/Industrial_1188.jpg,4
Pasture/Pasture_1327.jpg,5
Residential/Residential_253.jpg,7
Highway/Highway_1108.jpg,3
Pasture/Pasture_475.jpg,5
AnnualCrop/AnnualCrop_2937.jpg,0
Industrial/Industrial_184.jpg,4
AnnualCrop/AnnualCrop_1825.jpg,0
Highway/Highway_947.jpg,3
HerbaceousVegetation/HerbaceousVegetation_553.jpg,2
Forest/Forest_762.jpg,1
HerbaceousVegetation/HerbaceousVegetation_1286.jpg,2
HerbaceousVegetation/HerbaceousVegetation_2430.jpg,2
AnnualCrop/AnnualCrop_750.jpg,0
AnnualCrop/AnnualCrop_865.jpg,0
HerbaceousVegetation/HerbaceousVegetation_1598.jpg,2
PermanentCrop/PermanentCrop_1131.jpg,6
Highway/Highway_249.jpg,3
PermanentCrop/PermanentCrop_1889.jpg,6
Pasture/Pasture_1475.jpg,5
HerbaceousVegetation/HerbaceousVegetation_2655.jpg,2
SeaLake/SeaLake_2049.jpg,9
Industrial/Industrial_2043.jpg,4
Pasture/Pasture_1950.jpg,5
Forest/Forest_195.jpg,1
Highway/Highway_699.jpg,3
Forest/Forest_2724.jpg,1
HerbaceousVegetation/HerbaceousVegetation_2884.jpg,2
Industrial/Industrial_289.jpg,4
SeaLake/SeaLake_2374.jpg,9
Forest/Forest_770.jpg,1
HerbaceousVegetation/HerbaceousVegetation_1418.jpg,2
Industrial/Industrial_1025.jpg,4
Pasture/Pasture_382.jpg,5
Pasture/Pasture_116.jpg,5
HerbaceousVegetation/HerbaceousVegetation_1312.jpg,2
Pasture/Pasture_25.jpg,5
Residential/Residential_685.jpg,7
River/River_551.jpg,8
Pasture/Pasture_1935.jpg,5
Industrial/Industrial_1881.jpg,4
HerbaceousVegetation/HerbaceousVegetation_1482.jpg,2
SeaLake/SeaLake_1713.jpg,9
AnnualCrop/AnnualCrop_749.jpg,0
Forest/Forest_1227.jpg,1
PermanentCrop/PermanentCrop_1731.jpg,6
Industrial/Industrial_1399.jpg,4
PermanentCrop/PermanentCrop_451.jpg,6
SeaLake/SeaLake_1364.jpg,9
SeaLake/SeaLake_1152.jpg,9
Residential/Residential_2944.jpg,7
Forest/Forest_1635.jpg,1
Forest/Forest_1556.jpg,1
HerbaceousVegetation/HerbaceousVegetation_2492.jpg,2
Forest/Forest_1595.jpg,1
Forest/Forest_1401.jpg,1
PermanentCrop/PermanentCrop_1101.jpg,6
HerbaceousVegetation/HerbaceousVegetation_355.jpg,2
HerbaceousVegetation/HerbaceousVegetation_1822.jpg,2
River/River_955.jpg,8
Highway/Highway_2256.jpg,3
Highway/Highway_632.jpg,3
River/River_472.jpg,8
Forest/Forest_2206.jpg,1
Highway/Highway_173.jpg,3
HerbaceousVegetation/HerbaceousVegetation_719.jpg,2
Pasture/Pasture_1983.jpg,5
AnnualCrop/AnnualCrop_824.jpg,0
Forest/Forest_2899.jpg,1
SeaLake/SeaLake_1700.jpg,9
Highway/Highway_1725.jpg,3
River/River_1637.jpg,8
AnnualCrop/AnnualCrop_2849.jpg,0
AnnualCrop/AnnualCrop_2632.jpg,0
Highway/Highway_2471.jpg,3
SeaLake/SeaLake_2594.jpg,9
SeaLake/SeaLake_2551.jpg,9
AnnualCrop/AnnualCrop_2922.jpg,0
Industrial/Industrial_444.jpg,4
PermanentCrop/PermanentCrop_1105.jpg,6
Industrial/Industrial_1670.jpg,4
SeaLake/SeaLake_2187.jpg,9
PermanentCrop/PermanentCrop_1306.jpg,6
SeaLake/SeaLake_567.jpg,9
Forest/Forest_2755.jpg,1
AnnualCrop/AnnualCrop_2358.jpg,0
Highway/Highway_111.jpg,3
AnnualCrop/AnnualCrop_785.jpg,0
River/River_1709.jpg,8
Industrial/Industrial_1760.jpg,4
Forest/Forest_1169.jpg,1
River/River_587.jpg,8
Residential/Residential_129.jpg,7
Industrial/Industrial_1240.jpg,4
River/River_805.jpg,8
River/River_1683.jpg,8
Highway/Highway_521.jpg,3
HerbaceousVegetation/HerbaceousVegetation_1471.jpg,2
PermanentCrop/PermanentCrop_1185.jpg,6
River/River_2371.jpg,8
HerbaceousVegetation/HerbaceousVegetation_2944.jpg,2
PermanentCrop/PermanentCrop_1659.jpg,6
Highway/Highway_2.jpg,3
HerbaceousVegetation/HerbaceousVegetation_2712.jpg,2
Pasture/Pasture_1148.jpg,5
SeaLake/SeaLake_1187.jpg,9
SeaLake/SeaLake_2524.jpg,9
Forest/Forest_2625.jpg,1
Forest/Forest_301.jpg,1
Pasture/Pasture_142.jpg,5
Forest/Forest_1600.jpg,1
AnnualCrop/AnnualCrop_277.jpg,0
Highway/Highway_658.jpg,3
AnnualCrop/AnnualCrop_1724.jpg,0
Pasture/Pasture_584.jpg,5
Forest/Forest_1248.jpg,1
River/River_2285.jpg,8
Pasture/Pasture_1892.jpg,5
PermanentCrop/PermanentCrop_263.jpg,6
PermanentCrop/PermanentCrop_2187.jpg,6
SeaLake/SeaLake_7.jpg,9
SeaLake/SeaLake_1063.jpg,9
Pasture/Pasture_47.jpg,5
River/River_109.jpg,8
Residential/Residential_1215.jpg,7
Residential/Residential_936.jpg,7
Forest/Forest_2608.jpg,1
AnnualCrop/AnnualCrop_2505.jpg,0
Residential/Residential_258.jpg,7
AnnualCrop/AnnualCrop_2024.jpg,0
HerbaceousVegetation/HerbaceousVegetation_1347.jpg,2
PermanentCrop/PermanentCrop_896.jpg,6
Pasture/Pasture_1592.jpg,5
Industrial/Industrial_1373.jpg,4
Forest/Forest_2317.jpg,1
Residential/Residential_2305.jpg,7
HerbaceousVegetation/HerbaceousVegetation_1007.jpg,2
AnnualCrop/AnnualCrop_1096.jpg,0
Residential/Residential_993.jpg,7
HerbaceousVegetation/HerbaceousVegetation_2768.jpg,2
HerbaceousVegetation/HerbaceousVegetation_1078.jpg,2
PermanentCrop/PermanentCrop_1797.jpg,6
Forest/Forest_905.jpg,1
HerbaceousVegetation/HerbaceousVegetation_2717.jpg,2
River/River_100.jpg,8
HerbaceousVegetation/HerbaceousVegetation_151.jpg,2
Highway/Highway_1416.jpg,3
PermanentCrop/PermanentCrop_103.jpg,6
AnnualCrop/AnnualCrop_2548.jpg,0
Forest/Forest_2323.jpg,1
PermanentCrop/PermanentCrop_921.jpg,6
River/River_302.jpg,8
Forest/Forest_1782.jpg,1
Industrial/Industrial_1251.jpg,4
HerbaceousVegetation/HerbaceousVegetation_221.jpg,2
AnnualCrop/AnnualCrop_319.jpg,0
Pasture/Pasture_1452.jpg,5
Residential/Residential_2182.jpg,7
HerbaceousVegetation/HerbaceousVegetation_953.jpg,2
PermanentCrop/PermanentCrop_789.jpg,6
Industrial/Industrial_142.jpg,4
Industrial/Industrial_348.jpg,4
Residential/Residential_1012.jpg,7
SeaLake/SeaLake_1132.jpg,9
River/River_1987.jpg,8
Pasture/Pasture_404.jpg,5
AnnualCrop/AnnualCrop_2567.jpg,0
Industrial/Industrial_640.jpg,4
HerbaceousVegetation/HerbaceousVegetation_2454.jpg,2
Highway/Highway_195.jpg,3
SeaLake/SeaLake_800.jpg,9
Industrial/Industrial_2357.jpg,4
SeaLake/SeaLake_2299.jpg,9
Industrial/Industrial_1065.jpg,4
SeaLake/SeaLake_603.jpg,9
SeaLake/SeaLake_1752.jpg,9
Highway/Highway_1991.jpg,3
AnnualCrop/AnnualCrop_677.jpg,0
Forest/Forest_1795.jpg,1
AnnualCrop/AnnualCrop_1900.jpg,0
SeaLake/SeaLake_2138.jpg,9
HerbaceousVegetation/HerbaceousVegetation_2053.jpg,2
Highway/Highway_2434.jpg,3
Industrial/Industrial_1000.jpg,4
Residential/Residential_2832.jpg,7
Residential/Residential_520.jpg,7
HerbaceousVegetation/HerbaceousVegetation_1437.jpg,2
Industrial/Industrial_1317.jpg,4
Industrial/Industrial_1379.jpg,4
Forest/Forest_1070.jpg,1
Pasture/Pasture_254.jpg,5
Forest/Forest_1099.jpg,1
Pasture/Pasture_1125.jpg,5
SeaLake/SeaLake_1438.jpg,9
AnnualCrop/AnnualCrop_1363.jpg,0
Residential/Residential_704.jpg,7
HerbaceousVegetation/HerbaceousVegetation_341.jpg,2
Forest/Forest_1614.jpg,1
River/River_389.jpg,8
AnnualCrop/AnnualCrop_41.jpg,0
SeaLake/SeaLake_2765.jpg,9
Forest/Forest_1946.jpg,1
AnnualCrop/AnnualCrop_318.jpg,0
HerbaceousVegetation/HerbaceousVegetation_1942.jpg,2
Industrial/Industrial_1138.jpg,4
AnnualCrop/AnnualCrop_1383.jpg,0
Forest/Forest_2144.jpg,1
Highway/Highway_1053.jpg,3
Pasture/Pasture_1797.jpg,5
River/River_213.jpg,8
AnnualCrop/AnnualCrop_312.jpg,0
SeaLake/SeaLake_1536.jpg,9
Forest/Forest_323.jpg,1
Pasture/Pasture_798.jpg,5
HerbaceousVegetation/HerbaceousVegetation_2545.jpg,2
HerbaceousVegetation/HerbaceousVegetation_514.jpg,2
HerbaceousVegetation/HerbaceousVegetation_1829.jpg,2
AnnualCrop/AnnualCrop_1325.jpg,0
AnnualCrop/AnnualCrop_870.jpg,0
Residential/Residential_2478.jpg,7
Residential/Residential_2535.jpg,7
SeaLake/SeaLake_2382.jpg,9
AnnualCrop/AnnualCrop_2503.jpg,0
AnnualCrop/AnnualCrop_55.jpg,0
River/River_45.jpg,8
Forest/Forest_1495.jpg,1
PermanentCrop/PermanentCrop_1738.jpg,6
Forest/Forest_494.jpg,1
River/River_99.jpg,8
HerbaceousVegetation/HerbaceousVegetation_2029.jpg,2
River/River_1616.jpg,8
AnnualCrop/AnnualCrop_2523.jpg,0
Residential/Residential_27.jpg,7
HerbaceousVegetation/HerbaceousVegetation_1778.jpg,2
PermanentCrop/PermanentCrop_573.jpg,6
SeaLake/SeaLake_2541.jpg,9
Forest/Forest_968.jpg,1
HerbaceousVegetation/HerbaceousVegetation_1373.jpg,2
Industrial/Industrial_794.jpg,4
SeaLake/SeaLake_938.jpg,9
SeaLake/SeaLake_1681.jpg,9
HerbaceousVegetation/HerbaceousVegetation_1138.jpg,2
PermanentCrop/PermanentCrop_2431.jpg,6
HerbaceousVegetation/HerbaceousVegetation_1699.jpg,2
Residential/Residential_2153.jpg,7
Pasture/Pasture_315.jpg,5
PermanentCrop/PermanentCrop_2377.jpg,6
Highway/Highway_1333.jpg,3
AnnualCrop/AnnualCrop_1071.jpg,0
HerbaceousVegetation/HerbaceousVegetation_207.jpg,2
HerbaceousVegetation/HerbaceousVegetation_2963.jpg,2
HerbaceousVegetation/HerbaceousVegetation_145.jpg,2
AnnualCrop/AnnualCrop_919.jpg,0
River/River_2061.jpg,8
River/River_1131.jpg,8
PermanentCrop/PermanentCrop_800.jpg,6
River/River_2493.jpg,8
Forest/Forest_2731.jpg,1
HerbaceousVegetation/HerbaceousVegetation_1378.jpg,2
PermanentCrop/PermanentCrop_2359.jpg,6
Pasture/Pasture_1508.jpg,5
AnnualCrop/AnnualCrop_2739.jpg,0
Pasture/Pasture_763.jpg,5
AnnualCrop/AnnualCrop_1318.jpg,0
Industrial/Industrial_1335.jpg,4
Forest/Forest_1167.jpg,1
Forest/Forest_1261.jpg,1
PermanentCrop/PermanentCrop_959.jpg,6
HerbaceousVegetation/HerbaceousVegetation_2814.jpg,2
AnnualCrop/AnnualCrop_267.jpg,0
Highway/Highway_1829.jpg,3
Pasture/Pasture_1476.jpg,5
Forest/Forest_793.jpg,1
HerbaceousVegetation/HerbaceousVegetation_1204.jpg,2
Industrial/Industrial_955.jpg,4
HerbaceousVegetation/HerbaceousVegetation_345.jpg,2
Highway/Highway_770.jpg,3
SeaLake/SeaLake_1508.jpg,9
Forest/Forest_1192.jpg,1
SeaLake/SeaLake_167.jpg,9
Pasture/Pasture_1864.jpg,5
SeaLake/SeaLake_2471.jpg,9
PermanentCrop/PermanentCrop_1004.jpg,6
Highway/Highway_97.jpg,3
AnnualCrop/AnnualCrop_2697.jpg,0
Industrial/Industrial_118.jpg,4
AnnualCrop/AnnualCrop_1379.jpg,0
HerbaceousVegetation/HerbaceousVegetation_2709.jpg,2
AnnualCrop/AnnualCrop_1898.jpg,0
Industrial/Industrial_970.jpg,4
PermanentCrop/PermanentCrop_1663.jpg,6
PermanentCrop/PermanentCrop_2463.jpg,6
AnnualCrop/AnnualCrop_546.jpg,0
Residential/Residential_2821.jpg,7
HerbaceousVegetation/HerbaceousVegetation_2983.jpg,2
Forest/Forest_77.jpg,1
River/River_1768.jpg,8
River/River_528.jpg,8
SeaLake/SeaLake_2462.jpg,9
SeaLake/SeaLake_2876.jpg,9
Residential/Residential_1378.jpg,7
PermanentCrop/PermanentCrop_1909.jpg,6
AnnualCrop/AnnualCrop_1188.jpg,0
Industrial/Industrial_455.jpg,4
Highway/Highway_606.jpg,3
HerbaceousVegetation/HerbaceousVegetation_2429.jpg,2
Residential/Residential_2966.jpg,7
Residential/Residential_2089.jpg,7
AnnualCrop/AnnualCrop_1785.jpg,0
Industrial/Industrial_1259.jpg,4
Highway/Highway_728.jpg,3
PermanentCrop/PermanentCrop_1097.jpg,6
River/River_48.jpg,8
HerbaceousVegetation/HerbaceousVegetation_2300.jpg,2
Residential/Residential_1490.jpg,7
SeaLake/SeaLake_2764.jpg,9
Highway/Highway_604.jpg,3
Pasture/Pasture_579.jpg,5
Industrial/Industrial_1897.jpg,4
Industrial/Industrial_1963.jpg,4
SeaLake/SeaLake_163.jpg,9
Forest/Forest_1307.jpg,1
SeaLake/SeaLake_2712.jpg,9
Forest/Forest_1386.jpg,1
HerbaceousVegetation/HerbaceousVegetation_835.jpg,2
HerbaceousVegetation/HerbaceousVegetation_2571.jpg,2
Residential/Residential_1279.jpg,7
Industrial/Industrial_1024.jpg,4
SeaLake/SeaLake_2906.jpg,9
SeaLake/SeaLake_2672.jpg,9
Residential/Residential_293.jpg,7
Industrial/Industrial_807.jpg,4
AnnualCrop/AnnualCrop_2905.jpg,0
PermanentCrop/PermanentCrop_665.jpg,6
Residential/Residential_2917.jpg,7
PermanentCrop/PermanentCrop_399.jpg,6
Forest/Forest_1788.jpg,1
Pasture/Pasture_1275.jpg,5
Highway/Highway_1576.jpg,3
Industrial/Industrial_78.jpg,4
HerbaceousVegetation/HerbaceousVegetation_2865.jpg,2
PermanentCrop/PermanentCrop_2434.jpg,6
Pasture/Pasture_124.jpg,5
Residential/Residential_407.jpg,7
Highway/Highway_1227.jpg,3
SeaLake/SeaLake_2671.jpg,9
AnnualCrop/AnnualCrop_1033.jpg,0
SeaLake/SeaLake_1104.jpg,9
Forest/Forest_430.jpg,1
Residential/Residential_963.jpg,7
PermanentCrop/PermanentCrop_1109.jpg,6
Highway/Highway_168.jpg,3
Residential/Residential_475.jpg,7
AnnualCrop/AnnualCrop_1687.jpg,0
River/River_1777.jpg,8
AnnualCrop/AnnualCrop_2756.jpg,0
Residential/Residential_1268.jpg,7
AnnualCrop/AnnualCrop_410.jpg,0
Forest/Forest_2424.jpg,1
Residential/Residential_1990.jpg,7
HerbaceousVegetation/HerbaceousVegetation_1310.jpg,2
PermanentCrop/PermanentCrop_424.jpg,6
PermanentCrop/PermanentCrop_2267.jpg,6
Highway/Highway_550.jpg,3
Highway/Highway_2424.jpg,3
River/River_2328.jpg,8
Highway/Highway_558.jpg,3
AnnualCrop/AnnualCrop_861.jpg,0
PermanentCrop/PermanentCrop_1533.jpg,6
SeaLake/SeaLake_1000.jpg,9
PermanentCrop/PermanentCrop_2130.jpg,6
SeaLake/SeaLake_527.jpg,9
Forest/Forest_2816.jpg,1
SeaLake/SeaLake_77.jpg,9
Pasture/Pasture_452.jpg,5
Industrial/Industrial_897.jpg,4
SeaLake/SeaLake_258.jpg,9
Residential/Residential_447.jpg,7
Forest/Forest_2930.jpg,1
SeaLake/SeaLake_877.jpg,9
SeaLake/SeaLake_1595.jpg,9
AnnualCrop/AnnualCrop_1387.jpg,0
River/River_1098.jpg,8
HerbaceousVegetation/HerbaceousVegetation_995.jpg,2
PermanentCrop/PermanentCrop_326.jpg,6
Forest/Forest_575.jpg,1
PermanentCrop/PermanentCrop_1123.jpg,6
PermanentCrop/PermanentCrop_1792.jpg,6
Highway/Highway_1867.jpg,3
AnnualCrop/AnnualCrop_2480.jpg,0
HerbaceousVegetation/HerbaceousVegetation_2208.jpg,2
Forest/Forest_742.jpg,1
Residential/Residential_974.jpg,7
AnnualCrop/AnnualCrop_2043.jpg,0
River/River_1472.jpg,8
Forest/Forest_326.jpg,1
PermanentCrop/PermanentCrop_1000.jpg,6
HerbaceousVegetation/HerbaceousVegetation_2439.jpg,2
River/River_1737.jpg,8
PermanentCrop/PermanentCrop_1412.jpg,6
Forest/Forest_2644.jpg,1
Pasture/Pasture_1168.jpg,5
Forest/Forest_1606.jpg,1
HerbaceousVegetation/HerbaceousVegetation_1593.jpg,2
SeaLake/SeaLake_1797.jpg,9
Residential/Residential_2243.jpg,7
SeaLake/SeaLake_1474.jpg,9
Industrial/Industrial_1981.jpg,4
AnnualCrop/AnnualCrop_782.jpg,0
Pasture/Pasture_815.jpg,5
Forest/Forest_1372.jpg,1
Residential/Residential_2309.jpg,7
HerbaceousVegetation/HerbaceousVegetation_2785.jpg,2
SeaLake/SeaLake_2315.jpg,9
Highway/Highway_2091.jpg,3
AnnualCrop/AnnualCrop_2339.jpg,0
Pasture/Pasture_1622.jpg,5
Industrial/Industrial_2391.jpg,4
AnnualCrop/AnnualCrop_446.jpg,0
River/River_916.jpg,8
HerbaceousVegetation/HerbaceousVegetation_1702.jpg,2
Forest/Forest_571.jpg,1
Highway/Highway_244.jpg,3
AnnualCrop/AnnualCrop_2520.jpg,0
Highway/Highway_2040.jpg,3
Forest/Forest_174.jpg,1
Forest/Forest_1646.jpg,1
Highway/Highway_2024.jpg,3
SeaLake/SeaLake_1269.jpg,9
Forest/Forest_2166.jpg,1
Highway/Highway_81.jpg,3
Highway/Highway_2036.jpg,3
Forest/Forest_1806.jpg,1
AnnualCrop/AnnualCrop_2935.jpg,0
Forest/Forest_1703.jpg,1
River/River_1642.jpg,8
Residential/Residential_612.jpg,7
PermanentCrop/PermanentCrop_1319.jpg,6
Pasture/Pasture_1926.jpg,5
Industrial/Industrial_1426.jpg,4
Industrial/Industrial_153.jpg,4
River/River_785.jpg,8
PermanentCrop/PermanentCrop_447.jpg,6
Industrial/Industrial_1950.jpg,4
Residential/Residential_983.jpg,7
Industrial/Industrial_2113.jpg,4
Industrial/Industrial_1302.jpg,4
SeaLake/SeaLake_1889.jpg,9
Forest/Forest_1217.jpg,1
Residential/Residential_1494.jpg,7
Pasture/Pasture_1920.jpg,5
Highway/Highway_1057.jpg,3
Forest/Forest_633.jpg,1
PermanentCrop/PermanentCrop_2184.jpg,6
Residential/Residential_371.jpg,7
Highway/Highway_1243.jpg,3
Highway/Highway_1104.jpg,3
PermanentCrop/PermanentCrop_640.jpg,6
Residential/Residential_373.jpg,7
Industrial/Industrial_946.jpg,4
Forest/Forest_2853.jpg,1
HerbaceousVegetation/HerbaceousVegetation_842.jpg,2
SeaLake/SeaLake_1814.jpg,9
Highway/Highway_378.jpg,3
Forest/Forest_2703.jpg,1
PermanentCrop/PermanentCrop_826.jpg,6
River/River_2198.jpg,8
Forest/Forest_1883.jpg,1
PermanentCrop/PermanentCrop_1888.jpg,6
Highway/Highway_1099.jpg,3
HerbaceousVegetation/HerbaceousVegetation_6.jpg,2
Residential/Residential_982.jpg,7
Industrial/Industrial_454.jpg,4
Forest/Forest_2747.jpg,1
Residential/Residential_1261.jpg,7
PermanentCrop/PermanentCrop_807.jpg,6
SeaLake/SeaLake_777.jpg,9
AnnualCrop/AnnualCrop_1717.jpg,0
PermanentCrop/PermanentCrop_1657.jpg,6
AnnualCrop/AnnualCrop_1444.jpg,0
Forest/Forest_593.jpg,1
Residential/Residential_2501.jpg,7
AnnualCrop/AnnualCrop_929.jpg,0
HerbaceousVegetation/HerbaceousVegetation_630.jpg,2
Residential/Residential_919.jpg,7
Pasture/Pasture_1088.jpg,5
PermanentCrop/PermanentCrop_1791.jpg,6
River/River_2031.jpg,8
SeaLake/SeaLake_2417.jpg,9
Residential/Residential_2240.jpg,7
SeaLake/SeaLake_43.jpg,9
PermanentCrop/PermanentCrop_480.jpg,6
SeaLake/SeaLake_2.jpg,9
Residential/Residential_1013.jpg,7
Industrial/Industrial_819.jpg,4
Forest/Forest_1615.jpg,1
Industrial/Industrial_124.jpg,4
HerbaceousVegetation/HerbaceousVegetation_1424.jpg,2
HerbaceousVegetation/HerbaceousVegetation_826.jpg,2
HerbaceousVegetation/HerbaceousVegetation_2478.jpg,2
Residential/Residential_780.jpg,7
River/River_2167.jpg,8
Residential/Residential_2933.jpg,7
Forest/Forest_2923.jpg,1
Residential/Residential_1408.jpg,7
Industrial/Industrial_1205.jpg,4
Highway/Highway_1350.jpg,3
AnnualCrop/AnnualCrop_475.jpg,0
Industrial/Industrial_1929.jpg,4
Residential/Residential_1737.jpg,7
Industrial/Industrial_811.jpg,4
River/River_1810.jpg,8
SeaLake/SeaLake_2905.jpg,9
Forest/Forest_329.jpg,1
Forest/Forest_2188.jpg,1
PermanentCrop/PermanentCrop_307.jpg,6
Residential/Residential_2110.jpg,7
SeaLake/SeaLake_2700.jpg,9
Forest/Forest_774.jpg,1
River/River_1297.jpg,8
AnnualCrop/AnnualCrop_2814.jpg,0
PermanentCrop/PermanentCrop_882.jpg,6
Forest/Forest_2669.jpg,1
River/River_1806.jpg,8
Pasture/Pasture_1021.jpg,5
Forest/Forest_1508.jpg,1
Forest/Forest_1343.jpg,1
AnnualCrop/AnnualCrop_806.jpg,0
AnnualCrop/AnnualCrop_187.jpg,0
AnnualCrop/AnnualCrop_2785.jpg,0
HerbaceousVegetation/HerbaceousVegetation_141.jpg,2
River/River_308.jpg,8
Industrial/Industrial_1659.jpg,4
PermanentCrop/PermanentCrop_1206.jpg,6
AnnualCrop/AnnualCrop_1556.jpg,0
Highway/Highway_2105.jpg,3
River/River_2262.jpg,8
SeaLake/SeaLake_621.jpg,9
Residential/Residential_125.jpg,7
PermanentCrop/PermanentCrop_2189.jpg,6
SeaLake/SeaLake_1324.jpg,9
HerbaceousVegetation/HerbaceousVegetation_1028.jpg,2
SeaLake/SeaLake_1461.jpg,9
SeaLake/SeaLake_2505.jpg,9
Industrial/Industrial_2254.jpg,4
Pasture/Pasture_1754.jpg,5
Forest/Forest_1149.jpg,1
Highway/Highway_1712.jpg,3
Residential/Residential_749.jpg,7
River/River_263.jpg,8
PermanentCrop/PermanentCrop_1672.jpg,6
Forest/Forest_1633.jpg,1
River/River_1192.jpg,8
PermanentCrop/PermanentCrop_374.jpg,6
AnnualCrop/AnnualCrop_1196.jpg,0
Residential/Residential_647.jpg,7
Industrial/Industrial_1764.jpg,4
River/River_1608.jpg,8
HerbaceousVegetation/HerbaceousVegetation_653.jpg,2
Highway/Highway_2059.jpg,3
HerbaceousVegetation/HerbaceousVegetation_275.jpg,2
Forest/Forest_488.jpg,1
Forest/Forest_1407.jpg,1
Highway/Highway_2027.jpg,3
PermanentCrop/PermanentCrop_1974.jpg,6
AnnualCrop/AnnualCrop_206.jpg,0
Forest/Forest_735.jpg,1
Residential/Residential_947.jpg,7
Industrial/Industrial_2241.jpg,4
PermanentCrop/PermanentCrop_814.jpg,6
Forest/Forest_423.jpg,1
Industrial/Industrial_576.jpg,4
Forest/Forest_1668.jpg,1
SeaLake/SeaLake_2398.jpg,9
Forest/Forest_705.jpg,1
HerbaceousVegetation/HerbaceousVegetation_339.jpg,2
PermanentCrop/PermanentCrop_579.jpg,6
Residential/Residential_207.jpg,7
Industrial/Industrial_1682.jpg,4
SeaLake/SeaLake_2624.jpg,9
River/River_405.jpg,8
Forest/Forest_796.jpg,1
Industrial/Industrial_266.jpg,4
Industrial/Industrial_1546.jpg,4
Forest/Forest_1886.jpg,1
HerbaceousVegetation/HerbaceousVegetation_2041.jpg,2
HerbaceousVegetation/HerbaceousVegetation_129.jpg,2
SeaLake/SeaLake_752.jpg,9
Residential/Residential_239.jpg,7
Highway/Highway_1140.jpg,3
Industrial/Industrial_622.jpg,4
Industrial/Industrial_1612.jpg,4
HerbaceousVegetation/HerbaceousVegetation_157.jpg,2
HerbaceousVegetation/HerbaceousVegetation_2567.jpg,2
Forest/Forest_106.jpg,1
PermanentCrop/PermanentCrop_1513.jpg,6
Residential/Residential_74.jpg,7
Highway/Highway_716.jpg,3
Industrial/Industrial_2074.jpg,4
PermanentCrop/PermanentCrop_355.jpg,6
Residential/Residential_2003.jpg,7
AnnualCrop/AnnualCrop_525.jpg,0
Pasture/Pasture_621.jpg,5
SeaLake/SeaLake_1352.jpg,9
SeaLake/SeaLake_386.jpg,9
Residential/Residential_607.jpg,7
PermanentCrop/PermanentCrop_2356.jpg,6
Residential/Residential_2789.jpg,7
HerbaceousVegetation/HerbaceousVegetation_1986.jpg,2
Pasture/Pasture_102.jpg,5
Residential/Residential_220.jpg,7
HerbaceousVegetation/HerbaceousVegetation_1684.jpg,2
Pasture/Pasture_834.jpg,5
HerbaceousVegetation/HerbaceousVegetation_1990.jpg,2
AnnualCrop/AnnualCrop_1753.jpg,0
HerbaceousVegetation/HerbaceousVegetation_566.jpg,2
PermanentCrop/PermanentCrop_2426.jpg,6
SeaLake/SeaLake_1612.jpg,9
AnnualCrop/AnnualCrop_2009.jpg,0
Forest/Forest_355.jpg,1
Pasture/Pasture_1964.jpg,5
